1,57
2,66
3,71
4,72
5,73
6,74
7,76
8,81
9,88
10,95
11,101
12,105
13,107
14,108
15,110
16,112
17,117
18,126
19,129
20,131
21,132
22,132
23,134
24,134
25,135
26,136
27,137
28,137
29,137
30,137
31,137
32,137
33,137
34,137
35,137
36,137
37,137
38,137
39,137
40,137
41,137
42,137
43,137
44,137
45,137
46,137
47,137
48,137
49,137
50,137
51,137
52,137
53,137
54,137
55,137
56,137
57,137
58,137
59,137
60,135
61,131
62,111
63,97
64,86
65,76
66,70
67,68
68,65
69,61
70,53
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
